INFO 2024-12-28 13:37:03,420 autoreload Watching for file changes with StatReloader
DEBUG 2024-12-28 18:01:35,254 utils (0.047) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" INNER JOIN "social_post_likes" ON ("auth_user"."id" = "social_post_likes"."user_id") WHERE "social_post_likes"."post_id" = 15; args=(15,); alias=default
DEBUG 2024-12-28 18:01:35,299 utils (0.047) SELECT "social_comment"."id", "social_comment"."post_id", "social_comment"."author_id", "social_comment"."text", "social_comment"."created_at" FROM "social_comment" WHERE "social_comment"."post_id" = 15; args=(15,); alias=default
INFO 2024-12-28 18:01:35,299 basehttp "GET / HTTP/1.1" 200 18317
INFO 2024-12-28 18:01:35,310 basehttp "GET /static/css/styles.css HTTP/1.1" 200 6921
DEBUG 2024-12-28 18:02:11,422 utils (0.047) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2024-12-28T16:02:10.920124+00:00'::timestamptz AND "django_session"."session_key" = '8zd9xrjw9nbr8mdsmg8j9etwivnrm5n8') LIMIT 21; args=(datetime.datetime(2024, 12, 28, 16, 2, 10, 920124, tzinfo=datetime.timezone.utc), '8zd9xrjw9nbr8mdsmg8j9etwivnrm5n8'); alias=default
DEBUG 2024-12-28 18:02:11,469 utils (0.047) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 1 LIMIT 21; args=(1,); alias=default
DEBUG 2024-12-28 18:02:11,518 utils (0.047) SELECT "social_post"."id", "social_post"."user_id", "social_post"."title", "social_post"."description", "social_post"."created_at" FROM "social_post"; args=(); alias=default
DEBUG 2024-12-28 18:02:11,565 utils (0.046) SELECT "social_image"."id", "social_image"."post_id", "social_image"."image_file" FROM "social_image" WHERE "social_image"."post_id" IN (9, 14, 15); args=(9, 14, 15); alias=default
DEBUG 2024-12-28 18:02:11,612 utils (0.047) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 1 LIMIT 21; args=(1,); alias=default
DEBUG 2024-12-28 18:02:11,659 utils (0.047) SELECT "social_profile"."id", "social_profile"."first_name", "social_profile"."last_name", "social_profile"."user_id", "social_profile"."bio", "social_profile"."avatar" FROM "social_profile" WHERE "social_profile"."user_id" = 1 LIMIT 21; args=(1,); alias=default
DEBUG 2024-12-28 18:02:11,708 utils (0.047) SELECT COUNT(*) AS "__count" FROM "auth_user" INNER JOIN "social_post_likes" ON ("auth_user"."id" = "social_post_likes"."user_id") WHERE "social_post_likes"."post_id" = 9; args=(9,); alias=default
DEBUG 2024-12-28 18:02:11,756 utils (0.047) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" INNER JOIN "social_post_likes" ON ("auth_user"."id" = "social_post_likes"."user_id") WHERE "social_post_likes"."post_id" = 9; args=(9,); alias=default
DEBUG 2024-12-28 18:02:11,803 utils (0.047) SELECT "social_comment"."id", "social_comment"."post_id", "social_comment"."author_id", "social_comment"."text", "social_comment"."created_at" FROM "social_comment" WHERE "social_comment"."post_id" = 9; args=(9,); alias=default
DEBUG 2024-12-28 18:02:11,851 utils (0.047) SELECT "social_comment"."id", "social_comment"."post_id", "social_comment"."author_id", "social_comment"."text", "social_comment"."created_at" FROM "social_comment" WHERE "social_comment"."post_id" = 9; args=(9,); alias=default
DEBUG 2024-12-28 18:02:11,899 utils (0.047) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 4 LIMIT 21; args=(4,); alias=default
DEBUG 2024-12-28 18:02:11,946 utils (0.046) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 4 LIMIT 21; args=(4,); alias=default
DEBUG 2024-12-28 18:02:11,993 utils (0.047) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 1 LIMIT 21; args=(1,); alias=default
DEBUG 2024-12-28 18:02:12,041 utils (0.047) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 5 LIMIT 21; args=(5,); alias=default
DEBUG 2024-12-28 18:02:12,089 utils (0.047) SELECT "social_profile"."id", "social_profile"."first_name", "social_profile"."last_name", "social_profile"."user_id", "social_profile"."bio", "social_profile"."avatar" FROM "social_profile" WHERE "social_profile"."user_id" = 5 LIMIT 21; args=(5,); alias=default
DEBUG 2024-12-28 18:02:12,138 utils (0.047) SELECT COUNT(*) AS "__count" FROM "auth_user" INNER JOIN "social_post_likes" ON ("auth_user"."id" = "social_post_likes"."user_id") WHERE "social_post_likes"."post_id" = 14; args=(14,); alias=default
DEBUG 2024-12-28 18:02:12,186 utils (0.047) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" INNER JOIN "social_post_likes" ON ("auth_user"."id" = "social_post_likes"."user_id") WHERE "social_post_likes"."post_id" = 14; args=(14,); alias=default
DEBUG 2024-12-28 18:02:12,234 utils (0.047) SELECT "social_comment"."id", "social_comment"."post_id", "social_comment"."author_id", "social_comment"."text", "social_comment"."created_at" FROM "social_comment" WHERE "social_comment"."post_id" = 14; args=(14,); alias=default
DEBUG 2024-12-28 18:02:12,281 utils (0.047) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 5 LIMIT 21; args=(5,); alias=default
DEBUG 2024-12-28 18:02:12,328 utils (0.046) SELECT "social_profile"."id", "social_profile"."first_name", "social_profile"."last_name", "social_profile"."user_id", "social_profile"."bio", "social_profile"."avatar" FROM "social_profile" WHERE "social_profile"."user_id" = 5 LIMIT 21; args=(5,); alias=default
DEBUG 2024-12-28 18:02:12,377 utils (0.047) SELECT COUNT(*) AS "__count" FROM "auth_user" INNER JOIN "social_post_likes" ON ("auth_user"."id" = "social_post_likes"."user_id") WHERE "social_post_likes"."post_id" = 15; args=(15,); alias=default
DEBUG 2024-12-28 18:02:12,426 utils (0.047) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" INNER JOIN "social_post_likes" ON ("auth_user"."id" = "social_post_likes"."user_id") WHERE "social_post_likes"."post_id" = 15; args=(15,); alias=default
DEBUG 2024-12-28 18:02:12,474 utils (0.047) SELECT "social_comment"."id", "social_comment"."post_id", "social_comment"."author_id", "social_comment"."text", "social_comment"."created_at" FROM "social_comment" WHERE "social_comment"."post_id" = 15; args=(15,); alias=default
INFO 2024-12-28 18:02:12,475 basehttp "GET / HTTP/1.1" 200 18323
INFO 2024-12-28 18:02:12,487 basehttp "GET /static/css/styles.css HTTP/1.1" 200 6940
DEBUG 2024-12-28 18:02:47,527 utils (0.047) SELECT "django_session"."session_key", "django_session"."session_data", "django_session"."expire_date" FROM "django_session" WHERE ("django_session"."expire_date" > '2024-12-28T16:02:47.010733+00:00'::timestamptz AND "django_session"."session_key" = '8zd9xrjw9nbr8mdsmg8j9etwivnrm5n8') LIMIT 21; args=(datetime.datetime(2024, 12, 28, 16, 2, 47, 10733, tzinfo=datetime.timezone.utc), '8zd9xrjw9nbr8mdsmg8j9etwivnrm5n8'); alias=default
DEBUG 2024-12-28 18:02:47,575 utils (0.046) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 1 LIMIT 21; args=(1,); alias=default
DEBUG 2024-12-28 18:02:47,621 utils (0.047) SELECT "social_post"."id", "social_post"."user_id", "social_post"."title", "social_post"."description", "social_post"."created_at" FROM "social_post"; args=(); alias=default
DEBUG 2024-12-28 18:02:47,667 utils (0.047) SELECT "social_image"."id", "social_image"."post_id", "social_image"."image_file" FROM "social_image" WHERE "social_image"."post_id" IN (9, 14, 15); args=(9, 14, 15); alias=default
DEBUG 2024-12-28 18:02:47,714 utils (0.047) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 1 LIMIT 21; args=(1,); alias=default
DEBUG 2024-12-28 18:02:47,760 utils (0.047) SELECT "social_profile"."id", "social_profile"."first_name", "social_profile"."last_name", "social_profile"."user_id", "social_profile"."bio", "social_profile"."avatar" FROM "social_profile" WHERE "social_profile"."user_id" = 1 LIMIT 21; args=(1,); alias=default
DEBUG 2024-12-28 18:02:47,807 utils (0.047) SELECT COUNT(*) AS "__count" FROM "auth_user" INNER JOIN "social_post_likes" ON ("auth_user"."id" = "social_post_likes"."user_id") WHERE "social_post_likes"."post_id" = 9; args=(9,); alias=default
DEBUG 2024-12-28 18:02:47,853 utils (0.047) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" INNER JOIN "social_post_likes" ON ("auth_user"."id" = "social_post_likes"."user_id") WHERE "social_post_likes"."post_id" = 9; args=(9,); alias=default
DEBUG 2024-12-28 18:02:47,898 utils (0.047) SELECT "social_comment"."id", "social_comment"."post_id", "social_comment"."author_id", "social_comment"."text", "social_comment"."created_at" FROM "social_comment" WHERE "social_comment"."post_id" = 9; args=(9,); alias=default
DEBUG 2024-12-28 18:02:47,944 utils (0.046) SELECT "social_comment"."id", "social_comment"."post_id", "social_comment"."author_id", "social_comment"."text", "social_comment"."created_at" FROM "social_comment" WHERE "social_comment"."post_id" = 9; args=(9,); alias=default
DEBUG 2024-12-28 18:02:47,992 utils (0.047) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 4 LIMIT 21; args=(4,); alias=default
DEBUG 2024-12-28 18:02:48,038 utils (0.047) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 4 LIMIT 21; args=(4,); alias=default
DEBUG 2024-12-28 18:02:48,084 utils (0.047) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 1 LIMIT 21; args=(1,); alias=default
DEBUG 2024-12-28 18:02:48,130 utils (0.047) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 5 LIMIT 21; args=(5,); alias=default
DEBUG 2024-12-28 18:02:48,176 utils (0.047) SELECT "social_profile"."id", "social_profile"."first_name", "social_profile"."last_name", "social_profile"."user_id", "social_profile"."bio", "social_profile"."avatar" FROM "social_profile" WHERE "social_profile"."user_id" = 5 LIMIT 21; args=(5,); alias=default
DEBUG 2024-12-28 18:02:48,223 utils (0.047) SELECT COUNT(*) AS "__count" FROM "auth_user" INNER JOIN "social_post_likes" ON ("auth_user"."id" = "social_post_likes"."user_id") WHERE "social_post_likes"."post_id" = 14; args=(14,); alias=default
DEBUG 2024-12-28 18:02:48,269 utils (0.047) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" INNER JOIN "social_post_likes" ON ("auth_user"."id" = "social_post_likes"."user_id") WHERE "social_post_likes"."post_id" = 14; args=(14,); alias=default
DEBUG 2024-12-28 18:02:48,316 utils (0.046) SELECT "social_comment"."id", "social_comment"."post_id", "social_comment"."author_id", "social_comment"."text", "social_comment"."created_at" FROM "social_comment" WHERE "social_comment"."post_id" = 14; args=(14,); alias=default
DEBUG 2024-12-28 18:02:48,361 utils (0.047) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" WHERE "auth_user"."id" = 5 LIMIT 21; args=(5,); alias=default
DEBUG 2024-12-28 18:02:48,407 utils (0.047) SELECT "social_profile"."id", "social_profile"."first_name", "social_profile"."last_name", "social_profile"."user_id", "social_profile"."bio", "social_profile"."avatar" FROM "social_profile" WHERE "social_profile"."user_id" = 5 LIMIT 21; args=(5,); alias=default
DEBUG 2024-12-28 18:02:48,454 utils (0.047) SELECT COUNT(*) AS "__count" FROM "auth_user" INNER JOIN "social_post_likes" ON ("auth_user"."id" = "social_post_likes"."user_id") WHERE "social_post_likes"."post_id" = 15; args=(15,); alias=default
DEBUG 2024-12-28 18:02:48,499 utils (0.031) SELECT "auth_user"."id", "auth_user"."password", "auth_user"."last_login", "auth_user"."is_superuser", "auth_user"."username", "auth_user"."first_name", "auth_user"."last_name", "auth_user"."email", "auth_user"."is_staff", "auth_user"."is_active", "auth_user"."date_joined" FROM "auth_user" INNER JOIN "social_post_likes" ON ("auth_user"."id" = "social_post_likes"."user_id") WHERE "social_post_likes"."post_id" = 15; args=(15,); alias=default
